-5.825830996036529541e-02,8.517555892467498779e-03,3.075977601110935211e-02,2.243341684341430664e+00,-3.014891222119331360e-02,-9.179376065731048584e-03,1.550621539354324341e-02,4.915251955389976501e-02,6.014417856931686401e-03,4.765847697854042053e-02,-5.176261812448501587e-02,3.737300634384155273e-02,5.430759489536285400e-02,4.510052874684333801e-02,3.232592716813087463e-02
-6.712941825389862061e-02,1.445218175649642944e-02,3.251861035823822021e-02,2.100211620330810547e+00,-3.259194269776344299e-02,-8.283289149403572083e-03,1.844453066587448120e-02,4.382411018013954163e-02,4.704942461103200912e-03,4.781148582696914673e-02,-4.603917151689529419e-02,2.971598505973815918e-02,4.193013906478881836e-02,3.976375237107276917e-02,3.371408581733703613e-02
-1.362495124340057373e-02,-2.055327594280242920e-02,1.986168511211872101e-02,2.963038682937622070e+00,-1.679113879799842834e-02,-1.374747790396213531e-02,1.936532557010650635e-03,7.631418108940124512e-02,1.452566776424646378e-02,4.507093131542205811e-02,-8.187636733055114746e-02,7.559584081172943115e-02,1.177370846271514893e-01,7.169182598590850830e-02,2.522983774542808533e-02
-8.535981178283691406e-03,-2.391985058784484863e-02,1.875427737832069397e-02,3.045125246047973633e+00,-1.533848047256469727e-02,-1.426438614726066589e-02,3.092810511589050293e-04,7.938779890537261963e-02,1.536917500197887421e-02,4.489585012197494507e-02,-8.522289991378784180e-02,7.997386157512664795e-02,1.248929500579833984e-01,7.474084198474884033e-02,2.442814409732818604e-02
-4.998850822448730469e-02,3.516934812068939209e-03,2.773783542215824127e-02,2.376476526260375977e+00,-2.715212851762771606e-02,-1.005494408309459686e-02,1.358608901500701904e-02,5.435777828097343445e-02,8.532550185918807983e-03,4.628938436508178711e-02,-5.798693001270294189e-02,4.430721700191497803e-02,6.662514805793762207e-02,4.990034177899360657e-02,3.095640055835247040e-02
-3.549703955650329590e-02,-6.302967667579650879e-03,2.519058622419834137e-02,2.610356330871582031e+00,-2.333095669746398926e-02,-1.150926388800144196e-02,8.593067526817321777e-03,6.300589442253112793e-02,1.036568172276020050e-02,4.632868990302085876e-02,-6.712687760591506958e-02,5.686345696449279785e-02,8.666065335273742676e-02,5.865958705544471741e-02,2.870657108724117279e-02
-3.935486078262329102e-03,-2.692925930023193359e-02,1.766474545001983643e-02,3.119313716888427734e+00,-1.397920772433280945e-02,-1.473425328731536865e-02,-1.109384000301361084e-03,8.218163251876831055e-02,1.621482335031032562e-02,4.465906694531440735e-02,-8.830513060092926025e-02,8.391855657100677490e-02,1.314118206501007080e-01,7.748596370220184326e-02,2.369856834411621094e-02
-4.455123841762542725e-02,-3.433674573898315430e-04,2.723922207951545715e-02,2.464326381683349609e+00,-2.595629915595054626e-02,-1.058731041848659515e-02,1.144185662269592285e-02,5.752387270331382751e-02,8.791274391114711761e-03,4.670966789126396179e-02,-6.112234294414520264e-02,4.908576607704162598e-02,7.388491928577423096e-02,5.324479565024375916e-02,3.013720922172069550e-02
-4.552370309829711914e-02,3.121644258499145508e-04,2.741903625428676605e-02,2.448633432388305664e+00,-2.621734887361526489e-02,-1.048945821821689606e-02,1.177163422107696533e-02,5.694200471043586731e-02,8.659907616674900055e-03,4.671498388051986694e-02,-6.050328165292739868e-02,4.824449121952056885e-02,7.253541052341461182e-02,5.265811458230018616e-02,3.028867393732070923e-02
-4.944755136966705322e-02,2.822190523147583008e-03,2.849587984383106232e-02,2.385388135910034180e+00,-2.745347097516059875e-02,-1.008440740406513214e-02,1.289420574903488159e-02,5.453369393944740295e-02,7.800185587257146835e-03,4.704783111810684204e-02,-5.777952075004577637e-02,4.490171372890472412e-02,6.689219176769256592e-02,5.033545568585395813e-02,3.091899491846561432e-02
