-1.598492730408906937e-03,2.349943097215145826e-04,-3.534652350936084986e-04,1.828574924729764462e-03,1.232493203133344650e-03,-1.605103141628205776e-03,1.279283082112669945e-03,-5.002270336262881756e-04,2.547444310039281845e-04,1.858859322965145111e-03,-1.025181147269904613e-03,-3.957169537898153067e-04,-1.859616895671933889e-05,-1.166157540865242481e-03,-4.015515150967985392e-04
-1.915828906930983067e-03,-7.242826977744698524e-04,-1.633746433071792126e-03,-1.259793993085622787e-03,-1.583327655680477619e-03,4.155880596954375505e-04,-1.891939551569521427e-03,1.733280019834637642e-03,1.873264438472688198e-03,-3.307246370241045952e-03,-1.503322855569422245e-03,1.529013621620833874e-03,-7.838864112272858620e-04,1.451681833714246750e-03,-3.509360540192574263e-04
5.011599278077483177e-04,-1.845365739427506924e-03,-1.110737794078886509e-03,2.233704086393117905e-03,3.459221261437050998e-05,-1.125539984059287235e-05,-6.998095195740461349e-04,-5.334483576007187366e-04,1.544597325846552849e-03,1.771784591255709529e-04,7.939765346236526966e-04,4.829295445233583450e-03,1.081059417629148811e-05,3.320554096717387438e-04,8.384699467569589615e-04
-7.431182311847805977e-04,-2.337610814720392227e-03,-6.157145835459232330e-04,-7.288028718903660774e-04,1.767239649780094624e-03,-1.972070313058793545e-04,-1.169322131318040192e-04,1.717332634143531322e-03,-2.369034627918154001e-04,-6.567044765688478947e-04,-3.256347496062517166e-03,-1.433655503205955029e-03,-5.912561318837106228e-04,6.372412462951615453e-05,-6.444151513278484344e-04
1.679999753832817078e-03,-3.287782310508191586e-04,6.635388126596808434e-05,-4.373271367512643337e-04,-1.828591921366751194e-03,1.297718728892505169e-03,9.421042632311582565e-04,7.647394086234271526e-04,5.117374530527740717e-05,-1.919259317219257355e-03,1.309884828515350819e-03,-3.032386768609285355e-03,-6.539189780596643686e-05,-1.405938994139432907e-03,3.411236102692782879e-04
1.506791013525798917e-04,-6.195471087266923860e-07,-8.042785339057445526e-04,-9.713502950035035610e-04,3.115453990176320076e-03,-4.630547482520341873e-04,-2.468359016347676516e-04,-4.036997444927692413e-03,1.832833280786871910e-03,-6.548737292177975178e-04,-3.518986748531460762e-03,4.221685230731964111e-04,6.831624195910990238e-04,1.039561466313898563e-03,7.373854750767350197e-04
2.103549195453524590e-03,-5.505161243490874767e-05,-2.546947915107011795e-03,-1.373848645016551018e-03,8.379974751733243465e-04,9.210645221173763275e-04,6.746325379936024547e-05,-3.537910233717411757e-04,1.418960600858554244e-04,-9.765763534232974052e-04,-8.579147106502205133e-05,-7.559991354355588555e-05,8.999086567200720310e-04,-8.025828865356743336e-04,-3.720868335221894085e-05
-1.094810722861438990e-04,-1.533180620754137635e-04,1.440679072402417660e-03,5.300162010826170444e-04,-1.184451411972986534e-05,-5.428776494227349758e-04,-8.644885965622961521e-04,4.163625126238912344e-04,1.495932519901543856e-05,-3.431679506320506334e-04,-6.352562340907752514e-04,-2.027316018939018250e-03,2.467797836288809776e-03,1.877856557257473469e-03,-9.677918278612196445e-04
4.300491855246946216e-05,-1.370330457575619221e-03,-4.467488732188940048e-03,-1.234079012647271156e-03,-1.680915826000273228e-03,-3.377322107553482056e-03,1.909262849949300289e-03,1.139218220487236977e-04,-3.600301570259034634e-04,-1.252407673746347427e-03,-4.324393521528691053e-04,-1.963036134839057922e-03,-4.072927913512103260e-05,-3.082120965700596571e-04,-2.475329209119081497e-03
5.197883001528680325e-04,2.750447893049567938e-04,-9.300402598455548286e-04,-2.191547770053148270e-03,2.962909347843378782e-04,2.350551309064030647e-03,3.217453602701425552e-03,9.194610756821930408e-04,-1.103692455217242241e-03,-1.427058945409953594e-03,4.111433401703834534e-03,3.915992565453052521e-04,-2.228561555966734886e-03,2.229293342679738998e-03,3.159231971949338913e-03
